_id,label,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year
4797,0,implementation and analysis of a parallel collection query language,comparative analysis of five xml query languages,dan suciu,"angela bonifati , stefano ceri",vldb,acm sigmod record,1996,2000
9622,0,maintenance of automatic summary tables,answering complex sql queries using automatic summary tables,"richard sidle , wolfgang lehner , hamid pirahesh , roberta cochrane","markos zaharioudakis , roberta cochrane , george lapis , hamid pirahesh , monica urata",sigmod conference,international conference on management of data,2000,2000
10582,0,guest editor 's introduction,guest editorial,asuman dogac,"fabio casati , ming-chien shan , dimitrios georgakopoulos",sigmod record,the vldb journal -- the international journal on very large data bases,1998,2001
3039,1,efficient numerical error bounding for replicated network services,efficient numerical error bounding for replicated network services,"haifeng yu , amin vahdat","haifeng yu , amin vahdat",vldb,very large data bases,2000,2000
5990,1,a simple algorithm for finding frequent elements in streams and bags,a simple algorithm for finding frequent elements in streams and bags,"scott shenker , christos h. papadimitriou , richard m. karp","richard m. karp , scott shenker , christos h. papadimitriou",acm trans . database syst .,acm transactions on database systems ( tods ),2003,2003
5955,0,the database and information system research group at the university of ulm,research activities in database management and information retrieval at university of illinois at chicago,"peter dadam , wolfgang klas","isabel cruz , ashfaq khokhar , bing liu , prasad sistla , ouri wolfson , clement yu",sigmod record,acm sigmod record,1997,2002
723,1,opportunities in information management and assurance,opportunities in information management and assurance,xiaolei qian,xiaolei qian,sigmod record,acm sigmod record,1997,1997
1674,0,bluetooth-based sensor networks,distributed deviation detection in sensor networks,"philippe bonnet , allan beaufour , mads bondo dydensborg , martin leopold","themistoklis palpanas , dimitris papadopoulos , vana kalogeraki , dimitrios gunopulos",sigmod record,acm sigmod record,2003,2003
8765,0,a system for watermarking relational databases,paradise : a database system for gis applications,"peter j. haas , rakesh agrawal , jerry kiernan",corporate the paradise team,sigmod conference,international conference on management of data,2003,1995
8449,1,composing xsl transformations with xml publishing views,composing xsl transformations with xml publishing views,"chengkai li , p. p. s. narayan , henry f. korth , philip bohannon","chengkai li , philip bohannon , p. p. s. narayan",sigmod conference,international conference on management of data,2003,2003
5661,0,on-line reorganization in object databases,index configuration in object-oriented databases,"s. sudarshan , rajeev rastogi , s. seshadri , mohana krishna lakhamraju",elisa bertino,sigmod conference,the vldb journal -- the international journal on very large data bases,2000,1994
4527,0,a database model for object dynamics,a data model and data structures for moving objects databases,"mike p. papazoglou , bernd j. krämer","luca forlizzi , ralf hartmut g &#252; ting , enrico nardelli , markus schneider",vldb j.,international conference on management of data,1997,2000
2270,0,optimization of queries with user-defined predicates,stream processing of xpath queries with predicates,"kyuseok shim , surajit chaudhuri","ashish kumar gupta , dan suciu",acm trans . database syst .,international conference on management of data,1999,2003
12286,0,improving timeliness in real-time secure database systems,analysis of locking behavior in three real database systems,"sang hyuk son , rasikan david , bhavani m. thuraisingham","vigyan singhal , alan jay smith",sigmod record,the vldb journal -- the international journal on very large data bases,1996,1997
9559,1,a product specification database for visual prototyping,a product specification database for visual prototyping,"kouichi yasutake , kazutoshi sumiya , yoshihiko imai , hirohiko tanaka , norio sanada","kazutoshi sumiya , kouichi yasutake , hirohiko tanaka , norio sanada , yoshihiko imai",vldb,very large data bases,1995,1995
787,0,editor 's notes,editorial,ling liu,richard snodgrass,sigmod record,acm transactions on database systems ( tods ),2001,2001
8,0,qursed : querying and reporting semistructured data,extracting schema from semistructured data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos","svetlozar nestorov , serge abiteboul , rajeev motwani",sigmod conference,international conference on management of data,2002,1998
10669,0,amalgamating knowledge bases,updating knowledge bases while maintaining their consistency,v. s. subrahmanian,"ernest teniente , antoni oliv &#233;",acm trans . database syst .,the vldb journal -- the international journal on very large data bases,1994,1995
11899,1,using probabilistic information in data integration,using probabilistic information in data integration,"alon y. levy , daniela florescu , daphne koller","daniela florescu , daphne koller , alon y. levy",vldb,very large data bases,1997,1997
182,0,efficient and effective metasearch for text databases incorporating linkages among documents,efficient and cost-effective techniques for browsing and indexing large video databases,"weiyi meng , clement t. yu , king-lup liu , wensheng wu","junghwan oh , kien a. hua",sigmod conference,international conference on management of data,2001,2000
10527,1,data management for earth system science,data management for earth system science,"james frew , jeff dozier","james frew , jeff dozier",sigmod record,acm sigmod record,1997,1997
1384,0,outerjoin simplification and reordering for query optimization,materialized view selection and maintenance using multi-query optimization,"césar a. galindo-legaria , arnon rosenthal","hoshi mistry , prasan roy , s. sudarshan , krithi ramamritham",acm trans . database syst .,international conference on management of data,1997,2001
3353,1,a framework for expressing and combining preferences,a framework for expressing and combining preferences,"edward l. wimmers , rakesh agrawal","rakesh agrawal , edward l. wimmers",sigmod conference,international conference on management of data,2000,2000
10119,0,the ccube constraint object-oriented database system,the algres testbed of chimera : an active object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen","stefano ceri , piero fraternali , stefano paraboschi , giuseppe psaila",sigmod conference,international conference on management of data,1999,1995
10457,1,optimizing disjunctive queries with expensive predicates,optimizing disjunctive queries with expensive predicates,"alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner","a. kemper , g. moerkotte , k. peithner , m. steinbrunn",sigmod conference,international conference on management of data,1994,1994
4139,0,webdb ' 98 : international workshop on the web and databases,workshop report : the first international workshop on active and real-time database systems ( artdb-95 ),"alberto o. mendelzon , paolo atzeni","mikael berndtsson , j &#246; rgen hansson",sigmod record,acm sigmod record,1998,1996
4900,0,query caching and optimization in distributed mediator systems,query processing and optimization in oracle rdb,"sibel adali , yannis papakonstantinou , k. selçuk candan , v. s. subrahmanian","gennady antoshenkov , mohamed ziauddin",sigmod conference,the vldb journal -- the international journal on very large data bases,1996,1996
3681,1,data placement in shared-nothing parallel database systems,data placement in shared-nothing parallel database systems,"manish mehta , david j. dewitt","manish mehta , david j. dewitt",vldb j.,the vldb journal -- the international journal on very large data bases,1997,1997
2189,0,accessing a relational database through an object-oriented database interface,the ccube constraint object-oriented database system,"jack a. orenstein , d. n. kamber","alexander brodsky , victor e. segal , jia chen , paval a. exarkhopoulo",vldb,international conference on management of data,1995,1999
5694,1,peer-to-peer : harnessing the power of disruptive technologies,peer-to-peer : harnessing the power of disruptive technologies,mario a. nascimento,mario a. nascimento,sigmod record,acm sigmod record,2003,2003
