_id,label,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year
6744,0,temporal integrity constraints with indeterminacy,temporal conditions and integrity constraints in active databases,"w cowley , d plexousakis","ap sistla , o wolfson",vldb,proc . of the 1995 sigmod international conference on the,2000,
21160,0,maintaining database consistency in presence of value dependencies in multidatabase systems,integrity constraints in multidatabase systems,"c morpain , m cart , j ferriщ , j pons",rhdkm wong,sigmod conference,,1996,
12627,0,implementation of magic-sets in a relational database system,on supporting containment queries in relational database management systems,"i mumick , h pirahesh","c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,"sigmod conference ,",1994,2001.0
26126,0,transaction timestamping in ( temporal ) databases,temporal aggregation in active database rules,"c jensen , d lomet",", c zaniolo",vldb,,2001,
11840,0,fast algorithms for mining association rules in large databases,mining quantitative association rules in large relational tables [ c ],"r agrawal , r srikant","r sfikant , r agrawal",vldb,"proceedings of the acm-sigmod conference on management of & hellip ; ,",1994,
587,0,semantic integration in heterogeneous databases using neural networks,querying heterogeneous sequence databases in computer networks,"w li , c clifton",l tuomimaki,vldb,"msc thesis , department of computer science , university of",1994,
12453,1,the gmap : a versatile tool for physical data independence,the gmap : a versatile tool for physical data independence,"o tsatalos , m solomon , y ioannidis","g odysseas , mh solomon , ye ioannidist",vldb j.,,1996,
8371,1,timber : a native xml database,c. yu . ( 2002 ) . timber : a native xml database,"h jagadish , s al-khalifa , a chapman , l lakshmanan , a nierman , s paparizos , j patel , d srivastava , n wiwatwattana , y wu , c yu","hv jagadish , s al-khalifa , a chapman , lvs",vldb j.,the vldb,2002,
23114,0,aggregate-query processing in data warehousing environments,designing view maintenance algorithm in data warehousing environment,"a gupta , v harinarayan , d quass","mk mohania , s konomi , y kambayashi , mw vincent",vldb,"& hellip ; of the 9th international conference on management of data ( & hellip ; ,",1995,
12339,1,ominisearch : a method for searching dynamic content on the web,ominisearch : a method for searching dynamic content on the web,"d buttler , l liu , c pu , h paques","d buttler , l liu , c pu , h paques , w han , w tang",sigmod conference,"sigmod conference ,",2001,2001.0
11944,0,microsoft index tuning wizard for sql server 7.0,database tuning advisor for microsoft sql server 2005,"s chaudhuri , v narasayya","s agrawal , s chaudhuri , l kollar , a marathe , v",sigmod conference,"proceedings of the international conference on very large & hellip ; ,",1998,2004.0
5845,0,automatic generation of production rules for integrity maintenance,deriving production rules for constraint maintenance tech,"s ceri , p fraternali , s paraboschi , l tanca","s ceri , j wmom",acm trans . database syst .,"rep rj7348 , ibm almaden research center , san jose , cahf ,",1994,
23430,0,chair 's message,head/director 's message,,rdae status,,,2003,
25532,0,on the costs of multilingualism in database systems,on multilingual performance of database systems,"a kumaran , j haritsa","a kumaran , jr haritsa",vldb,"proc . of 29th vldb conf ,",2003,
21050,0,keynote address,keynote address-data abstraction and hierarchy,,b liskov,,acm sigplan,1995,
26241,0,exact : an extensible approach to active object-oriented databases,a deductive and object-oriented database system : why and how ?,"o dэaz , a jaime",l vieille,vldb j.,"proceedings of the 1993 acm sigmod international conference & hellip ; ,",1997,1993.0
14499,0,the query by image content ( qbic ) system,query by image and video content : theqbicsystem,"j ashley , m flickner , j hafner , d lee , w niblack , d petkovic","m flickner , h sawhney , w niblack , j ashley , q",sigmod conference,"ieee computer ,",1995,
19293,1,exposing undergraduate students to database system internals,exposing undergraduate students to database system internals,"a ailamaki , j hellerstein","a ailamaki , j hellerstein",sigmod record,"sigmod record ,",2003,2003.0
27492,0,implementation of magic-sets in a relational database system,retrospection on a database system,"i mumick , h pirahesh",m stonebraker,sigmod conference,"acm transactions on database systems ,",1994,1980.0
26202,0,converting relational to object-oriented databases,approaches to deductive object-oriented databases,j fong,"aaa fernandes , nw paton , mh williams , a bowles",sigmod record,,1997,
14787,0,database management systems and the internet,database machines and database management,s malaika,e ozkarahan,vldb,,1996,1986.0
1240,0,foreword : management of semistructured data,query rewriting for semistructured data,,v vassalos,,,1997,1999.0
11096,1,on the semantics of `` now '' in databases,on the semantics of \ \ now,"j clifford , c dyreson , t isakowitz , c jensen , r snodgrass","j cliord , c dyreson , t isakowitz , cs jensen , rt",acm trans . database syst .,"databases . acm transactions on database systems ,",1997,
11597,0,"title , foreword",foreword,,p cochrane,,"bt technology journal ,",1994,2000.0
12979,0,improving database design through the analysis of relationships,on the design of relational database schemata,"d dey , v storey , t barron","c zaniolo , ma melkanoff",acm trans . database syst .,"tods ,",1999,1981.0
1019,0,caching strategies for data-intensive web sites,xml web service caching strategies,"k yagoub , d florescu , v issarny , p valduriez",m powell,vldb,"technical report 04/17/2002 , microsoft developer network library",2000,
13358,1,processing object-oriented queries with invertible late bound functions,"processing object-oriented queries with invertible late bound functions , 21st vldb conf","s flodin , t risch","s flodin , t risch",vldb,"zurich , switzerland ,",1995,
25458,1,automated selection of materialized views and indexes in sql databases,automated selection of materialized views and indexes in microsoft sql server,"s agrawal , s chaudhuri , v narasayya","a sanjay , c surajit , vr narasayya",vldb,"proceedings of the international conference on very large & hellip ; ,",2000,
6487,1,query caching and optimization in distributed mediator systems,"query caching and optimization in distributed mediator systems , proceedings of acm sigmod","s adali , k candan , y papakonstantinou , v subrahmanian","s adali , ks candan , y papakonstantinou , vs",sigmod conference,"montreal , canada , june",1996,
22286,0,streaming queries over streaming data,continuous queries over data streams,"s chandrasekaran , m franklin","s babu , j widom",vldb,"sigmod record ,",2002,2001.0
495,1,computing capabilities of mediators,computing capabilities of mediators,"r yerneni , c li , h garcia-molina , j ullman","r yereni , c li , h garcia-molina , jd ullman",sigmod conference,"proceedings of the acm sigmod international conference on & hellip ; ,",1999,
27734,1,unrolling cycles to decide trigger termination,unrolling cycles to decide trigger termination,"s lee , t ling","sy lee , tw ling",vldb,"proceedings of the international conference on very large & hellip ; ,",1999,1999.0
23188,0,on effective multi-dimensional indexing for strings,one-dimensional and multi-dimensional substring selectivity estimation,"h jagadish , n koudas , d srivastava","hv jagadish , o kapitskaia , rt ng , d srivastava",sigmod conference,"the vldb journal the international journal on very large & hellip ; ,",2000,2000.0
21866,0,xmill : an efficient compressor for xml data,xpress : a queriable compression for xml data,"h liefke , d suciu","jk min , mj park , cw chung",sigmod conference,,2000,
9917,1,the reach active oodbms,the reach active oodbms,"a buchmann , a deutsch , j zimmermann , m higa","ap buchmann , a deutsch , j zimmermann , m higa",sigmod conference,"proceedings of the 1995 acm sigmod international conference & hellip ; ,",1995,1995.0
1601,0,e-services - guest editorial,editorial,,a dw,,"artificial intelligence review ,",2001,
25808,0,a normal form for precisely characterizing redundancy in nested relations,a new normal form for nested relations,"w mok , y ng , d embley","zm ozsoyoglu , ly yuan",acm trans . database syst .,"acm transactions on database systems ,",1996,1987.0
26070,1,efficiently publishing relational data as xml documents,efficiently publishing relational data as xml documents,"j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald","m carey , b lindsay , h pirahesh , b reinwald",vldb j.,proc .,2001,
4685,0,the ecrc multi database system,a language based multidatabase system,"w jonker , h schќtz","e kã 1/4 hn , t tschernko , k schwarz",sigmod conference,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1995,1994.0
7916,0,index configuration in object-oriented databases,research directions in object-oriented databases,e bertino,w kim,vldb j.,"proc . of the 9th acm sigact-sigmod-sigart symposium on & hellip ; ,",1994,
19936,0,on the discovery of interesting patterns in association rules,fuzzy data mining : discovery of fuzzy generalized association rules,"s ramaswamy , s mahajan , a silberschatz","g chen , q wei , ee kerre",vldb,"studies in fuzziness and soft computing ,",1998,2000.0
3036,0,online query processing,partial results for online query processing,,"v raman , jm hellerstein",,,2001,
25230,0,caching strategies for data-intensive web sites,"data-driven , one-to-one web site generation for data-intensive applications","k yagoub , d florescu , v issarny , p valduriez","s ceri , p fraternali , s paraboschi",vldb,"proceedings of the 25th international conference on very & hellip ; ,",2000,1999.0
15664,0,continuously adaptive continuous queries over streams,cql : a language for continuous queries over streams and relations,"s madden , m shah , j hellerstein , v raman","a arasu , s babu , j widom",sigmod conference,,2002,
